590299,1509641386 21,976325784926303
2192508,944080597 21,974700818303972
2192530,9187814156 21,974700818303972
517774,4931524239 21,973426990793087
2395949,9051630166 21,97296118643135
935251,7265415103 21,972593936603516
935229,7539475737 21,9725939364871
102196,2694999341 21,97255698958179
102218,24205692369 21,97255698958179
1224555,3825117438 21,971489616436884
1643120,055973914 21,971327465958893
1643098,084646448 21,971327465958893
1225485,0046991026 21,971183852525428
1225506,975882955 21,971183852525428
1170200,0294618667 21,970536205451936
1061547,4488529619 21,970294680446386
1061525,4785582814 21,970294680446386
891074,3384037986 21,97027981991414
27770,745108372234 21,969913563483715
27792,715021935714 21,969913563483715
2199845,8559039333 21,969710084609687
2028924,7365286855 21,96960037527606
2028946,7061290606 21,96960037504323
1774623,347846093 21,96933307358995
1363363,9129659901 21,967774075688794
1221295,5118241305 21,967372944112867
1221383,381315907 21,967372944112867
1221317,4791970747 21,967372944112867
1221339,4465700188 21,967372944112867
1221361,413942963 21,967372944112867
1221229,6097052982 21,967372944112867
1221251,5770782423 21,967372944112867
1221273,5444511864 21,967372944112867
930229,6993495431 21,966880412888713
249740,2919074461 21,966840499226237
249762,2587479453 21,966840499226237
1248958,8613031092 21,96682979655452
1914244,3626124342 21,96630217251368
2040419,2317546494 21,966024214634672
1701689,509239198 21,964687225874513
1701667,5445519723 21,964687225641683
946856,0847866053 21,96351492370013
2257255,244699685 21,962857173290104
2226275,8201518515 21,961734341457486
1721301,0025343155 21,961449207970873
954781,1924884946 21,96102137269918
1626551,827275367 21,960575280943885
13805,99076428272 21,960374084492287
1723587,4585131742 21,96000114455819
2014860,2778176707 21,95945875858888
1329879,158904959 21,957952394150198
2767843,8590221205 21,95776802394539
1305079,7648986345 21,957758287666366
2727408,948442311 21,957703651394695
14454,093715548883 21,95676292668213
151004,97947138763 21,95609347402933
2203569,091884816 21,95588070899248
2203591,047765525 21,95588070899248
940585,0556230547 21,955603729351424
2758160,9602344045 21,95453604729846
393193,9671744703 21,954008540837094
141509,4846502336 21,95384013999137
141531,4384903736 21,95384013999137
734751,0610898861 21,95266888558399
734773,0137587716 21,95266888558399
2018460,18775866 21,952461979119107
523919,538242302 21,95240462885704
710516,4311560699 21,95168595924042
710494,4794701107 21,951685959124006
2094362,282092872 21,950987877789885
841748,3011628406 21,950698007829487
1836386,813760649 21,950658534420654
926167,6168953077 21,949888545786962
2346793,263390392 21,94804890314117
1697617,8379204068 21,94733849936165
1483230,5851242417 21,94697070401162
1483252,5320949457 21,94697070401162
240730,66065596894 21,946889312006533
240708,71376665693 21,946889312006533
1273803,9245786695 21,946802649181336
448710,0497094482 21,946072629769333
2331785,1110511427 21,943877017125487
1567887,207703906 21,943713197717443
1314029,2832703409 21,943046604515985
1314051,2263169452 21,943046604515985
2164528,5859595733 21,9429248040542
230650,66042338187 21,94258445716696
230628,71783892473 21,942584457137855
230672,603007839 21,942584457137855
230694,54559229617 21,942584457137855
1443206,1769966201 21,942466086242348
1443184,2345305341 21,942466086009517
1017954,9937446634 21,941771736135706
1017976,9355163996 21,941771736135706
2594733,8535829317 21,941612051799893
2594843,561643189 21,941612051799893
2594777,7368070344 21,941612051334232
2594711,91197088 21,941612051334232
2594865,5032552406 21,941612051334232
2594755,7951949835 21,941612051334232
2594799,678419086 21,941612051334232
2594821,620031137 21,941612051334232
914740,3252706805 21,9409581591608
2737814,9182665367 21,94081210717559
125354,61444775193 21,940117716250825
125376,55456546818 21,940117716236273
125398,49468318441 21,940117716236273
125420,43480090065 21,940117716236273
1687031,8455003477 21,939547420246527
2552874,8659983044 21,93935336219147
2612491,6374919303 21,939116675872356
2158055,2145291585 21,938944946043193
1427864,024598536 21,938881397712976
2509217,4520616625 21,9381203064695
2350005,7898782576 21,938048461452127
2350027,727926719 21,938048461452127
1164352,5012914296 21,93779856688343
2581125,970531541 21,937667436432093
845834,4722811761 21,937444223440252
2562760,998057426 21,93686555325985
142630,86079297063 21,936056053760694
2192100,8886163905 21,93519376264885
2192122,8238101536 21,93519376264885
2553411,632523998 21,9344195779413
2553389,69810442 21,9344195779413
2171674,8517702613 21,93407515529543
28737,842199423852 21,933796395107493
2425237,6971891373 21,932564551010728
2425259,6297536884 21,932564551010728
1882998,7213149644 21,931930002989247
1852754,6152464985 21,931356911780313
1852776,54660341 21,931356911547482
1216668,3021420226 21,93119796924293
2451672,418731219 21,9304806641303
1464846,526834902 21,93025354272686
957056,5317564462 21,930202082614414
2617393,995130415 21,92966442881152
1372109,8532265117 21,929109316552058
171368,9606909979 21,92846307900618
171390,88915407693 21,92846307900618
583658,1045174426 21,92772919451818
2369916,708281916 21,927497677505016
1767532,971991619 21,92675752635114
1845345,3662921183 21,925748309120536
1471549,4191556443 21,92553269211203
542787,7820711455 21,925237065530382
542765,8568340801 21,925237065530382
542809,7073082111 21,925237065530382
542831,6325452765 21,925237065530382
43199,87873446449 21,924506398834637
43221,803240863315 21,92450639882736
43156,029721666826 21,92450639882736
43177,95422806566 21,92450639882736
2672832,69071069 21,924360279925168
2672810,76635041 21,924360279925168
1664841,5555210002 21,924162053968757
191754,39375641843 21,92256890120916
2054759,6588401278 21,92177896318026
673421,0964650777 21,921446804888546
673355,332124663 21,921446804888546
673377,2535714679 21,921446804888546
673399,1750182728 21,921446804888546
2594543,2914255173 21,921079526655376
1507042,9833450336 21,920798586914316
1507064,9041436203 21,920798586914316
2711147,441895824 21,92071467684582
2711125,5211811466 21,92071467684582
2711169,3626105003 21,92071467684582
2711191,2833251776 21,92071467684582
2711037,838322439 21,92071467684582
2711059,7590371165 21,92071467684582
2711081,679751793 21,92071467684582
2711103,6004664702 21,92071467684582
1129350,1859707506 21,920118654845282
371204,9636130448 21,91998822451569
371183,0436248203 21,919988224457484
1092163,5839704713 21,919929009862244
1092185,5038994811 21,919929009862244
1092207,423828491 21,919929009862244
1092229,3437575009 21,919929009629413
2240888,801652978 21,91927319020033
2240910,7209261684 21,91927319020033
1717209,0013265144 21,919262455310673
2743468,745138953 21,918718715198338
926009,1843932301 21,91859385976568
925987,2657993704 21,918593859649263
2481407,667602919 21,917644730769098
2481429,58524765 21,917644730769098
2499441,9672911563 21,916922344826162
507932,4691708175 21,916907665145118
959672,326169418 21,91671720589511
959694,242886624 21,91671720589511
136132,992485139 21,916011422785232
1482757,6452581568 21,915491786319762
1482735,7297663707 21,915491786086932
1110881,8838591971 21,915229374542832
1212044,8243650673 21,91379510029219
325105,7292221773 21,913012440374587
325083,816209737 21,913012440374587
1064592,7255353485 21,912701030261815
976660,319114971 21,91077698150184
1568442,7010203723 21,909951912704855
507223,47273387027 21,90960889001144
507201,56312498025 21,909608889953233
2444315,0386097813 21,90882225567475
1499749,5308355414 21,90841075172648
607581,9041184817 21,908401322783902
2249115,4797637435 21,907598628196865
1313749,624712689 21,90666901692748
1137558,2010809311 21,90611735638231
2415182,870965919 21,90595731511712
2336351,114587705 21,905926475301385
2161820,4215591624 21,905804411508143
2804509,9426534777 21,905259571038187
670302,949220439 21,90498466452118
1009223,3227655436 21,904965144814923
860923,9916269504 21,904713682597503
318187,14331868116 21,90470570558682
277250,2476752427 21,904412670526654
2434393,6052148947 21,904360097832978
360836,25267031795 21,904107676935382
2243651,8609332126 21,90408985177055
1863284,6862970241 21,903727868804708
1627714,1887350571 21,90264083724469
1589809,046305818 21,902061753207818
168075,41644954582 21,90055884094909
167987,8142141821 21,90055884094909
167965,91365534114 21,90055884094909
168097,31700838677 21,90055884094909
168119,21756722772 21,90055884094909
168009,71477302304 21,90055884094909
168053,51589070488 21,900558840919985
168031,61533186398 21,900558840919985
794544,4441282185 21,90040744910948
131763,35399721703 21,90026962108095
131741,45372759597 21,900269621051848
131697,65318835387 21,900269621051848
131719,55345797492 21,900269621051848
1279153,2302685955 21,899991940241307
1674502,4929733025 21,899791261879727
1674524,3927645644 21,899791261646897
1027145,0422457829 21,89974785374943
1687451,9061468742 21,899745115544647
2126078,033255377 21,899036347400397
2383189,2065794533 21,89777374221012
777733,8841009494 21,897707168362103
539799,0210361043 21,897461772314273
1523061,1734087598 21,8971985578537
1523039,276210202 21,897198557620868
1831930,422637139 21,89542948338203
1831952,3180666224 21,8954294831492
448573,64592315716 21,894674279610626
549369,8888812049 21,89349892316386
1033194,3668698776 21,89256104535889
1033216,259430923 21,89256104535889
1255756,5597957473 21,892404412385076
1255778,4522001594 21,892404412152246
1758944,7057377403 21,89208150166087
2754520,2076087836 21,890307852998376
1148269,5174837823 21,890007296111435
1148291,4074910781 21,890007295878604
522819,6478079492 21,889504231803585
328981,93202206434 21,88934592716396
308604,02567817713 21,889024094271008
308582,1366540828 21,889024094271008
308472,69153361174 21,889024094271008
308494,58055770595 21,8890240942128
308625,91470227134 21,8890240942128
308560,2476299886 21,8890240942128
308516,46958180016 21,8890240942128
308538,3586058944 21,8890240942128
1349592,286539209 21,8885277279187
1349570,398011481 21,8885277279187
373197,2902455169 21,88844019197859
403687,5687825335 21,8881915541715
2365550,7460835367 21,88798098731786
2007318,0077091274 21,887726062675938
1718808,4337455775 21,887587243458256
1718830,321332821 21,887587243225425
2292848,863920915 21,8868524460122
62116,208802802576 21,886372470886272
2701809,9869862245 21,886014690622687
2528909,0328838835 21,885578024666756
1177425,7581121353 21,88250390230678
2031972,1898812987 21,882433938095346
2393522,9733015858 21,881696965079755
1541361,4894234124 21,881501044379547
1541339,6079223678 21,881501044379547
1541383,3709244565 21,881501044379547
1541405,2524255011 21,881501044379547
1504143,971092939 21,88119404972531
503546,47102951864 21,881146577186882
1036493,1190527297 21,88101537246257
63832,6462699438 21,88072567832569
2195214,8592746807 21,880160618107766
2195236,7394352984 21,880160618107766
1108954,6224600002 21,879908207571134
718972,2868179935 21,878796688164584
1911659,700605644 21,878495125332847
1601583,587704483 21,877878091763705
2319768,0030966373 21,87765952059999
2627,4227075848453 21,87762544934685
2239706,901380698 21,8775407015346
103580,1990287857 21,8774384156859
103602,07646720139 21,8774384156859
1736544,1629872755 21,877080253558233
1736522,2859070217 21,877080253558233
2040922,4373171723 21,87687504198402
755614,3377467215 21,8764751580311
2668731,3333332203 21,875632537994534
1921385,5673803636 21,875038756756112
796117,5273934519 21,874476160737686
834608,4603039932 21,873903912492096
1798611,6787889143 21,872762854443863
1043544,8896517972 21,871920630685054
2105144,1020796327 21,871666465420276
232816,40671643906 21,87093145653489
2040139,6336608897 21,87086289632134
522175,94300116145 21,870819751231465
2325965,917987109 21,87044948199764
2325987,7884365916 21,87044948199764
1106278,8331893305 21,870443530380726
1106256,9627458001 21,870443530380726
143981,78256085867 21,86902125220513
1306633,7321843454 21,868006826844066
1057810,6749854886 21,867122653871775
152837,84016942582 21,86698184601846
1108482,951148976 21,866848262026906
537328,3450764712 21,866561592323706
537350,2116380634 21,86656159220729
2445860,1298852754 21,86592992488295
280535,81658061146 21,8655846985057
280513,95099591295 21,8655846985057
280557,68216530996 21,8655846985057
280579,54775000847 21,8655846985057
2192877,2859618464 21,86550652422011
1821959,380521607 21,8654794995673
1981828,9266621587 21,86485106498003
1981850,7915132237 21,8648510647472
1976367,90699573 21,864459998672828
1976389,7714557287 21,864459998439997
2473076,4486892475 21,863773162011057
2254815,5988082374 21,862949122674763
2254793,7358591147 21,862949122674763
929967,1147337621 21,86184200097341
929988,976575763 21,86184200097341
91072,03973535329 21,86174099665368
91093,90147634994 21,861740996639128
761435,4313924934 21,86088273918722
761457,2922752327 21,86088273918722
2758679,6277797506 21,860570704564452
1163413,0873400746 21,86034091725014
1378143,2691145006 21,86030462104827
1378121,4088098796 21,86030462104827
581991,3429096588 21,86030210845638
341355,198002927 21,86000724224141
1793915,6936368695 21,859958054265007
1793937,5535949238 21,859958054032177
2603010,552334818 21,85987057723105
67538,54056338093 21,859550768436748
911448,9418948435 21,85935382184107
2280940,0387869105 21,859093761537224
2075748,4443057603 21,858579487306997
2075726,585726273 21,858579487074167
522703,7563061975 21,85807276709238
2231839,0656678732 21,85636560805142
2231817,209302265 21,856365607585758
2684373,796756505 21,856323822867125
2211463,9032245735 21,85574845969677
2633657,2117945487 21,855576324742287
1437900,9892458394 21,855312483385205
2160755,27922066 21,855298960581422
556380,8346841251 21,855109665426426
954627,7242246005 21,85359341430012
954649,5778180147 21,853593414183706
2007374,173874148 21,85354272183031
2007396,0274168698 21,85354272183031
1739,6790562637138 21,853339205471002
660661,1062280376 21,852705291006714
1311709,719699799 21,851780849741772
1311731,5714806486 21,85178084950894
843990,7533251016 21,850366179598495
1827700,3053132247 21,850114844273776
1051895,4968282562 21,849690670147538
1488223,8526884932 21,84878345648758
1594815,7456395337 21,84853560104966
15879,939443576826 21,848339626549205
2399306,6103115813 21,847928264178336
2548031,3802557364 21,846550449728966
3182,582752483182 21,846310533990163
120913,1776291363 21,845965003871243
1578134,5252928152 21,845653704134747
2638251,2233469975 21,84551240131259
2480100,210761262 21,844928934704512
2675319,8733949764 21,843396183568984
2305316,7296360666 21,8430879637599
716882,5621341226 21,842894731555134
2738494,474464192 21,842659283895046
1943977,1950635104 21,842557107796893
1943999,037620618 21,842557107796893
2409121,147107736 21,84210969461128
391858,038646588 21,84191224729875
1104917,3029332482 21,841901093022898
1104939,144834341 21,841901092790067
2207273,0154228043 21,84178859833628
1985275,731435771 21,841457857983187
1985297,5728936293 21,841457857983187
1985232,0485200551 21,841457857983187
1985253,8899779133 21,841457857983187
1320643,7484574942 21,840662258910015
1741669,8407215232 21,840416848193854
1741648,0003046752 21,840416847961023
1276060,7436155104 21,840328371385112
524004,89118753234 21,839343934261706
524026,7305314666 21,839343934203498
1957549,2339400155 21,838975763879716
1957527,3949642517 21,838975763646886
1957571,0729157794 21,838975763646886
1957505,5559884883 21,838975763646886
2566078,972837689 21,837048063986003
2746898,2517483546 21,83696223143488
2746920,0887105856 21,83696223096922
2372606,818610961 21,83677241113037
192555,12807189088 21,835840224463027
743150,5032757496 21,83572337194346
2541694,4409273583 21,835505684372038
1743521,586397876 21,834994858596474
135699,36128380132 21,8345983880281
2753905,339564947 21,833730541169643
2753883,505834406 21,833730541169643
1529445,8458400774 21,833639363059774
303468,36441582924 21,833579614642076
2281794,274781455 21,83324311580509
2281816,1080245706 21,83324311580509
2281772,441538339 21,83324311580509
2281750,6082952237 21,833243115339428
124566,50085426404 21,833198607244412
2463085,941553817 21,833147279452533
2463107,7747010966 21,83314727898687
959407,8812602845 21,832807416445576
1623496,093324729 21,83266105875373
2557785,3823868427 21,83152725826949
2637090,91233697 21,830649631097913
1016445,758382957 21,830346387112513
1455499,37194076 21,83028731518425
2611405,4469794068 21,829575733281672
2611383,617403674 21,82957573281601
972913,324645752 21,829031519126147
1302048,9306722996 21,8281504875049
2754303,9081154503 21,82796359853819
2754282,080151852 21,82796359807253
2529016,501327931 21,826532339211553
2528994,674795592 21,826532339211553
2529038,3278602706 21,826532339211553
2529060,1543926094 21,826532339211553
2266408,0277747163 21,82592450734228
1061908,4902592814 21,82561024907045
661728,845791348 21,82540067890659
661707,0203906691 21,82540067890659
870362,9086840404 21,825092182378285
870384,7337762227 21,825092182378285
870319,2584996757 21,825092182378285
870341,0835918579 21,825092182378285
870275,6083153109 21,825092182378285
870297,4334074932 21,825092182378285
870231,9581309462 21,825092182378285
870253,7832231285 21,82509218226187
2276345,516047102 21,824998886324465
2356106,99968471 21,823575087822974
1669616,6282429458 21,819440502673388
1669638,4476834484 21,819440502673388
213902,21742730864 21,81913390342379
1946892,636263845 21,818874740507454
1333016,394314068 21,818163216346875
1332994,5761508518 21,818163216346875
789742,104615907 21,81803072139155
2575980,7500345185 21,81801931420341
2576002,5680538323 21,81801931373775
1112458,4780187607 21,817963717272505
2165913,520144674 21,817906211595982
1503647,4536576038 21,817225995240733
1815715,0405258243 21,814970329636708
1560763,936649919 21,814862820785493
1333298,1923903215 21,814270808827132
1333276,378119513 21,8142708085943
201220,48007332836 21,814007473556558
201242,2940808019 21,814007473556558
201264,10808827548 21,814007473556558
201285,922095749 21,814007473556558
959839,511067681 21,81400312203914
959817,697064559 21,814003121922724
2689472,9704937795 21,813860851805657
2736439,428784699 21,81353713432327
2736417,6152475644 21,81353713432327
2736483,055858967 21,81353713432327
2736461,242321833 21,813537133857608
1047954,9289936472 21,812487141229212
1047933,116506506 21,812487141229212
1047889,4915322235 21,812487141229212
1047911,3040193648 21,812487141229212
2184271,925705135 21,8120413008146
69558,38557058007 21,811014506965876
2558560,5123103643 21,810435590799898
1849702,0152895115 21,80976879852824
2144393,6029222086 21,8093491778709
2144371,7935730303 21,8093491778709
2485112,763903994 21,809180699288845
2388359,9575539483 21,80800624610856
2388381,765560195 21,80800624610856
2759425,7919233693 21,807908622082323
1639328,1621903067 21,807745491620153
2498880,1315573016 21,807467523496598
2498858,324089778 21,807467523030937
2802320,096748309 21,80672419210896
2378359,6469902345 21,806604471988976
2378337,840385763 21,806604471523315
2075191,2438992467 21,806244770763442
2075169,437654476 21,80624477053061
2075125,8251649349 21,80624477053061
2075147,6314097054 21,80624477053061
2058608,5006106603 21,80619470658712
2058586,694415954 21,80619470658712
1256272,83707791 21,806070648366585
1256294,6431485582 21,806070648366585
2337849,5829598275 21,804941670037806
2156141,0225567324 21,80476755462587
1847256,686066221 21,803859220584854
2041393,4833375807 21,803082443773746
1660190,296848488 21,802061697700992
1180008,7439754533 21,802003004122525
1620173,6162841013 21,801833822624758
825410,4542570296 21,800615541404113
2293545,342109996 21,800596398767084
2293479,9403208 21,800596398767084
2293523,541513597 21,800596398301423
2293501,740917199 21,800596398301423
759525,777395067 21,800168831832707
1460455,0964365648 21,79990963730961
1925594,639462855 21,798206148203462
1925616,4376690031 21,798206148203462
1017721,4042374957 21,797511482378468
655821,9607479072 21,797312281792983
148293,73321423426 21,796898562519345
1592180,320997115 21,79668532917276
2033295,9539366702 21,796241842675954
1179862,285418669 21,795483796391636
2777142,7186431997 21,795276515651494
2703908,3774215695 21,793803917244077
1716072,7634673996 21,792035850230604
1716050,9714315496 21,792035849997774
86621,36437507032 21,791661048831884
135172,8462972145 21,79130731127225
2367889,718526648 21,7906176391989
2304523,084793759 21,790084719657898
2304501,2947090394 21,790084719657898
1755112,2177247573 21,789737895829603
1755134,0074626529 21,789737895829603
1755177,5869384445 21,789737895829603
1755155,7972005487 21,789737895596772
2415978,1128462353 21,78917742241174
1795880,0201044905 21,788693488109857
1795858,2314110023 21,788693488109857
1795901,8087979783 21,788693487877026
1795836,4427175145 21,788693487877026
1992593,4928762875 21,788651683134958
62881,72232210635 21,787747050046164
1801411,956568135 21,787078582914546
1405313,786038999 21,78695659339428
1530544,4087305255 21,78638578299433
1530566,1951163085 21,78638578299433
763981,0540643884 21,785025363671593
663549,0770767087 21,784870123839937
2615090,026195597 21,78461925359443
1350028,7459150166 21,78408978949301
1189,9627002311981 21,784085841248043
2632501,4985241042 21,783947228454053
1496834,5795153107 21,783765926025808
171947,57764538657 21,783758122910513
467663,3099071245 21,78354517382104
467685,0934522983 21,78354517382104
2236591,3916234495 21,78311066236347
472619,5720751231 21,780443929252215
1861369,9886905472 21,77928233309649
1861348,209408214 21,77928233286366
845703,6834282011 21,77907014626544
2533259,756929948 21,779029560741037
2533237,9779003877 21,779029560741037
2316818,94561591 21,77837870363146
1441219,4342563048 21,777436032425612
926730,411469531 21,77667568635661
1534865,5985509187 21,776424610055983
1534887,3749755288 21,776424610055983
907225,9548371129 21,77626847208012
282418,8049082556 21,775858591950964
123523,35744192505 21,775691022834508
1591307,1695850985 21,774541489314288
2808171,2874761987 21,77346195699647
2808149,514014242 21,77346195653081
549658,7133469048 21,7729182546027
2441505,057881234 21,772210351657122
1402954,706199285 21,772024733480066
984854,3197203631 21,77168906084262
1485389,5380776129 21,769982272060588
1711135,8574617722 21,7692061830312
1677714,0654144785 21,767877926118672
1677735,8332924047 21,76787792588584
2024712,7664401196 21,76720556174405
344132,8489444584 21,767167346493807
879521,2086718958 21,766081979731098
451614,4086395029 21,766015035682358
119827,52513135172 21,765290997558623
1489969,7131888354 21,76490830280818
1490035,0079137431 21,76490830280818
1489991,478097138 21,76490830257535
1490013,2430054406 21,76490830257535
2656086,5681322897 21,764333039987832
2656108,332465329 21,764333039987832
2176793,23332886 21,764169706963003
927713,9853266261 21,763917741947807
991283,9672035252 21,76225861068815
2189840,9089770922 21,759087334852666
2436510,64420417 21,758947827853262
2413591,5355865555 21,758477449882776
2413613,294064005 21,758477449882776
206586,5918555716 21,755954668391496
2612245,890659187 21,754245886579156
1582524,6051269965 21,753991396864876
1582546,3591183934 21,753991396632046
2496604,306598633 21,753329404629767
1118395,2402840229 21,752824186114594
1069534,290043419 21,75243824161589
164836,9216063224 21,75243065340328
164771,66431436216 21,75243065340328
164793,4167450156 21,75243065340328
164815,16917566897 21,75243065340328
388303,4782154156 21,751785441243555
1178492,8608671315 21,75133213121444
2047465,1953903148 21,750976796261966
2779319,3277785373 21,75094825029373
308242,6714685642 21,75068967306288
308264,4221582372 21,750689673004672
1043767,9627696075 21,749296240974218
651254,1491798679 21,748379921424203
2256629,367421126 21,748025747947395
2256651,115446874 21,748025747947395
913067,074928317 21,747853076201864
1279677,5210502213 21,746526842471212
1279699,2675770638 21,746526842471212
1685128,1302154155 21,74646416446194
2524200,4109338885 21,744645399041474
147689,40000191852 21,743529245315585
2490074,6832833793 21,743216236587614
2490183,3993645604 21,743216236121953
2490096,426499616 21,743216236121953
2490118,169715852 21,743216236121953
2490139,912932088 21,743216236121953
2490161,6561483243 21,743216236121953
2490205,1425807965 21,743216236121953
2490226,8857970326 21,743216236121953
2165727,422201653 21,741338013205677
2165705,6808636393 21,741338013205677
962586,9381163851 21,740055333822966
962434,7577290488 21,740055333822966
962499,9778950501 21,740055333822966
962521,7179503839 21,740055333822966
962456,4977843827 21,74005533370655
962565,1980610513 21,74005533370655
962478,2378397163 21,74005533370655
962543,4580057177 21,74005533370655
2041865,1897786718 21,738761903252453
2041886,928540575 21,738761903252453
2801305,695904875 21,738723219837993
1010240,144281743 21,73862270405516
967257,6686516312 21,738493383163586
2170025,4491234897 21,737640090752393
2170047,18676358 21,73764009028673
1039696,7387050724 21,73725269176066
2745349,4499477856 21,73684312403202
2745371,1867909096 21,73684312403202
1540835,3742325227 21,73630340397358
1503550,4157390075 21,73575784265995
1503528,6799811649 21,73575784265995
1071337,5633149138 21,734538128366694
1214895,9174514916 21,734262811020017
2344857,9732529456 21,733657034114003
2344879,7069099797 21,733657033648342
1086887,2152503014 21,733100247569382
1086865,4821500538 21,733100247569382
1558190,5803301884 21,732643630122766
2313293,336159368 21,732334173750132
1232084,2045426616 21,731721765128896
821398,0866402301 21,73146479856223
2595174,8934024046 21,73138832859695
2110393,14083855 21,730251253582537
2362211,644848423 21,730214163195342
506005,1908965096 21,729281659820117
506026,92017816944 21,729281659820117
1155779,8180950028 21,72814468224533
1100777,0243792646 21,728121268562973
1100798,7525005331 21,728121268562973
171974,33312649187 21,72762971461634
2101700,944436157 21,727510339580476
1312379,6219481379 21,726217263843864
618966,1210961941 21,725856744218618
1841059,9616856123 21,725593762705103
1353922,631948633 21,724763405974954
688292,7569501384 21,72407374123577
688314,4810238795 21,724073741119355
2043071,9202286764 21,724049251293764
564562,0426192258 21,723388585262
2528213,0902478495 21,722239607945085
2757696,7426524144 21,721010487992316
2592455,170549429 21,720981903374195
2628375,467503718 21,720207799691707
1829944,4037053066 21,720073140226305
2397679,072267187 21,720015660859644
868005,2969295341 21,719423458795063
1037260,6612815976 21,717984967166558
1778255,1251412812 21,717921623960137
2402445,528391403 21,71745909191668
2402423,810932311 21,71745909145102
1678055,1581555675 21,717065336881205
1246379,861399523 21,71668019075878
1457494,8836119268 21,7160432767123
531179,9978592976 21,712940656929277
706401,0835253027 21,712016565259546
2093966,3740452495 21,71196301584132
1179540,181399872 21,71196029498242
1711342,8695206484 21,711863158503547
664308,7242953696 21,710517473169602
648173,3118512456 21,710064002196305
1132502,891174947 21,708175401436165
1006563,1659558874 21,708126912242733
1836900,184707437 21,7080040066503
1836878,4767034305 21,708004006417468
1883354,5387428235 21,707910699071363
2598167,752955404 21,707868525758386
2598189,46082393 21,707868525292724
1250744,2830041046 21,707112482050434
1250765,9901165864 21,707112481817603
1659692,2529923753 21,70699845510535
1710213,3282855274 21,706291718175635
764469,7375415295 21,7062795041129
2330123,5852164794 21,704035555478185
2330145,289252035 21,704035555012524
1352747,507241121 21,703595370752737
2097802,887572352 21,703493043314666
2097824,5910653947 21,703493043314666
1701389,779577529 21,702783344546333
1016212,2772347233 21,702697714441456
1016190,574537009 21,70269771432504
307990,3740577571 21,70208202843787
2348030,275601756 21,700618419330567
1392899,9504161915 21,700597998918965
169257,15698488755 21,700241869228194
1109643,7608349156 21,70003791502677
1091896,7015437484 21,698530753375962
1091918,400074502 21,698530753375962
1929252,965928528 21,697650712681934
2063365,6651641014 21,696881181793287
2774152,7457293626 21,69620196474716
2774217,8343352564 21,69620196474716
2774239,5305372206 21,69620196474716
2774131,0495273983 21,69620196474716
2774261,2267391854 21,6962019642815
2774174,4419313273 21,6962019642815
2774196,1381332916 21,6962019642815
2774109,3533254336 21,6962019642815
1471891,4604996596 21,69608257059008
1471913,1565822302 21,696082570357248
1471848,068334519 21,696082570357248
1471869,764417089 21,696082570357248
375113,9970744536 21,696022304997314
375179,08514136844 21,696022304997314
375135,69309675856 21,696022304939106
375157,3891190635 21,696022304939106
1637692,5097892405 21,694981929147616
2188690,4986848077 21,694295205641538
2056065,458828854 21,694115798687562
2307096,7883086135 21,693202684633434
2635269,9219367383 21,69297476252541
318750,6321563518 21,692648004216608
318728,93950834766 21,692648004216608
1009551,9975332085 21,692607383127324
1825945,6160391236 21,69236345589161
363401,81442657986 21,690679326828104
966161,6951001508 21,690236004651524
835986,2843439353 21,68984472739976
836007,9741886627 21,689844727283344
228922,75804166115 21,68945072835777
1315641,4882007744 21,68867132603191
1315619,7995294486 21,68867132603191
2360461,6542487 21,687996436841786
2360483,3422451364 21,687996436376125
431994,2057441368 21,687731943267863
1455603,2839069038 21,68727833358571
1455581,5966285702 21,68727833358571
1455624,9711852374 21,68727833358571
1455646,6584635708 21,68727833335288
825027,905977827 21,686934236902744
825049,5929120639 21,68693423678633
1591723,9805483657 21,686207223217934
950996,3790363871 21,68588267825544
2456558,89548329 21,68367625819519
1092613,1736620977 21,68349725822918
627516,8671945445 21,67941871623043
1314801,533355683 21,677793231792748
1314823,2111489149 21,677793231792748
1314844,8889421467 21,677793231792748
1314779,8555624513 21,677793231559917
179105,84882310618 21,677488110552076
1388970,892221786 21,67545117228292
1755758,1539542666 21,67458032607101
1755736,4793739405 21,67458032583818
1993584,052232278 21,673977463971823
403772,7444194464 21,673302658367902
855032,3414276517 21,673267497913912
2584754,409866398 21,672480274457484
839472,1022063355 21,67227414343506
177773,15153318213 21,670646960410522
1866493,9055914404 21,670532659394667
1028557,6760319946 21,670352586661465
1739482,857206851 21,669852268416435
305919,03121527965 21,668270473834127
2721655,04374659 21,668149719014764
2239474,7291293633 21,66774962004274
2676137,741634515 21,66741619957611
2543402,4695071816 21,666882963851094
1511525,6495933249 21,666631773347035
1511503,9829615518 21,666631773114204
196945,27236745408 21,6664378810965
1096516,252086984 21,664934247499332
1096494,5871527365 21,6649342472665
615356,1509915139 21,664170371484943
2644700,7043763287 21,66283016372472
2644679,041546165 21,66283016372472
754967,8253234569 21,661902477033436
754989,4872259339 21,661902477033436
754946,1634209799 21,661902477033436
754924,5015185028 21,66190247691702
703968,9013495031 21,661662589292973
703947,2396869138 21,661662589176558
1259809,799159245 21,661588365212083
1259788,13757088 21,661588365212083
1259831,4607476103 21,661588365212083
1259853,1223359755 21,661588364979252
342510,1044181078 21,661146663187537
2334006,4398543164 21,65951868891716
2333984,7803356275 21,6595186884515
919761,8584388881 21,658237988711335
1493685,3339076 21,65804907330312
2608158,1232694653 21,657344030216336
